My sepsis alert bracelet triggered false alarms.,0.6,No
Neural implant firmware caused chronic migraine episodes.,1,Yes
My coffee maker started brewing at 3AM randomly.,0.3,No
I lost 2 hours of work when notes app crashed.,0.4,No
My grocery list app duplicated every item 3 times.,0.2,No
Smart lights turned blue during movie night.,0.3,No
I accidentally liked 5-year-old social media posts.,0.1,No
My podcast app played ads at double volume.,0.3,No
Fitness tracker congratulated me on 0 steps walked.,0.2,No
I received 12 identical spam emails about cat food.,0.1,No
My smart speaker ordered 24 rolls of paper towels.,0.4,No
Language app reset my Spanish progress to beginner.,0.3,No
I spilled coffee on wireless keyboard's F5 key.,0.2,No
My phone autocorrected "meeting" to "mating" 3 times.,0.3,No
Smart vacuum trapped itself under the sofa again.,0.4,No
I booked wrong movie tickets for horror night.,0.2,No
My e-reader displayed recipes upside down.,0.3,No
Calendar alert for dentist appointment came 3 days late.,0.4,No
I washed AirPods in jeans pocket (still works!).,0.2,No
My weather app said "sunny" during thunderstorm.,0.3,No
Smartwatch notified me to stand up...while running.,0.2,No
I clicked "remember password" on public computer.,0.5,No
My smart mug kept coffee at 212掳F until it evaporated.,0.4,No  
I texted "I love you" to the pizza delivery group chat.,0.5,No  
Robot lawnmower carved "help" in the grass accidentally.,0.3,No  
My GPS navigated through a cemetery at midnight.,0.4,No  
Smart fridge labeled broccoli as "expired since 1999".",0.3,No  
I voice-ordered 99 avocados instead of Advil.,0.5,No  
Fitness app awarded "marathon medal" for desk stretches.,0.2,No  
My earbuds translated cat meows as Mandarin phrases.,0.4,No  
Smart alarm played death metal for morning wake-up.,0.3,No  
I livestreamed my closet to 800 TikTok viewers.,0.6,No  
Email filter filed tax documents under "spam recipes".",0.4,No  
My phone's flashlight turned on during movie kiss scene.,0.3,No  
Language app taught me "my hovercraft is full of eels".",0.2,No  
Smart sprinkler system watered the mailman daily.,0.4,No  
I screenshot my password... then posted it on Instagram.,0.7,No  
Autocorrect changed "meeting notes" to "mating newts".",0.3,No  
My ebook reader synced to stranger's vampire romance.,0.5,No  
Smart scale suggested "feed less treats" to my dog.,0.3,No  
I scheduled a Zoom call with myself by accident.,0.2,No  
GPS announced "nuclear fusion achieved" when lost.,0.4,No  
My antidepressant prescription needs monthly psychiatrist approval.,0.8,Yes  
Smart lock jammed when fingerprint scanner detected cookie crumbs.,0.4,No  
Dermatologist flagged suspicious mole for biopsy next week.,0.9,Yes  
Food delivery app sent spicy ramen instead of chicken soup.,0.5,No  
Emergency asthma action plan uploaded to school health portal.,1,Yes  
Fitness tracker thought folding laundry was cycling.,0.3,No  
Legal document grants partner access to encrypted medical data.,0.7,Yes  
Smart fridge turned milk into butter with aggressive cooling.,0.4,No  
Blood pressure monitor requires weekly calibration.,0.8,Yes  
Auto-caption called doorbell "dinosaur mating call".",0.2,No  
Orthopedic knee brace warranty expires 2026.,0.7,Yes  
Phone autocorrected "budget report" to "nudist resort".",0.3,No  
Allergy epi-pen expiration date synced to phone calendar.,0.9,Yes  
Robot vacuum spread coffee grounds instead of cleaning.,0.6,No  
Insulin pump software update caused dosage errors.,1,Yes  
E-reader displayed upside-down text for 3 chapters.,0.3,No  
Diabetic eye exam shows stable retinopathy.,0.7,Yes  
Smartwatch congratulated me on "best sleep" during insomnia.,0.4,No  
Advance directive prohibits feeding tubes after age 80.,1,Yes  
GPS navigated to closed bridge during road trip.,0.5,No  
My smart thermostat set itself to Saharan desert mode.,0.4,No  
I texted "urgent cat meme" to the work group chat.,0.3,No  
Robot vacuum decorated carpet with coffee grounds.,0.5,No  
My fitness app thought sleeping was "horizontal climbing",0.2,No  
Smart lights turned the bedroom into a disco at midnight.,0.4,No  
I accidentally shared grocery list as public tweet.,0.5,No  
Language app taught me "my hovercraft is full of socks",0.3,No  
My e-reader synced to stranger's gardening blog.,0.4,No  
Smartwatch congratulated me on 0.5km "marathon",0.2,No  
I ordered 99 lemons through voice shopping.,0.6,No  
Toaster burned toast while displaying 馃槉 emoji.,0.3,No  
Phone autocorrected "meeting" to "meowing" 7 times.,0.4,No  
Smart fridge ordered 18 bottles of hot sauce.,0.5,No  
I livestreamed my fridge interior to 200 viewers.,0.7,No  
GPS announced "entering Narnia" during wrong turn.,0.3,No  
My meditation app crashed during panic attack.,0.8,Yes  
Epinephrine pen expired but pharmacy needs prior auth.,0.9,Yes  
Smart scale suggested "feed less snacks" to my cat.,0.3,No  
Dental insurance denied crown replacement claim.,0.7,Yes  
Password manager forgot all passwords after update.,0.6,No  
